Rxx(Ohm),ne(cm-2)
4.70E-06,5.99569E+11
4.98E-06,5.74365E+11
5.20E-06,5.4916E+11
7.89E-06,5.23955E+11
3.53E-06,4.9875E+11
6.75E-06,4.73545E+11
5.08E-06,4.4834E+11
3.27E-06,4.23136E+11
6.25E-06,3.97931E+11
1.16E-05,3.72726E+11
8.87E-06,3.47521E+11
1.07E-05,3.22316E+11
5.94E-06,2.97111E+11
6.01E-06,2.71907E+11
5.75E-06,2.46702E+11
3.15E-06,2.21497E+11
5.58E-06,1.96292E+11
3.70E-06,1.71087E+11
9.20E-06,1.45882E+11
6.44E-06,1.20678E+11
6.77E-06,95472832026
6.70E-06,70268004371
8.70E-06,45063176716
1.40E-05,19858349061
8.54E-06,-5346478593
5.94E-06,-30551306248
7.58E-06,-55756133903
3.53E-06,-80960961558
9.68E-06,-1.06166E+11
1.05E-05,-1.31371E+11
7.25E-06,-1.56575E+11
9.30E-06,-1.8178E+11
7.01E-06,-2.06985E+11
7.22E-06,-2.3219E+11
9.73E-06,-2.57395E+11
8.25E-06,-2.826E+11
6.10E-06,-3.07804E+11
4.36E-06,-3.33009E+11
6.99E-06,-3.58214E+11
6.44E-06,-3.83419E+11
4.08E-06,-4.08624E+11
5.13E-06,-4.33829E+11
3.84E-06,-4.59033E+11
5.05E-06,-4.84238E+11
6.63E-06,-5.09443E+11
7.68E-06,-5.34648E+11
6.20E-06,-5.59853E+11
2.74E-06,-5.85058E+11
4.82E-06,-6.10262E+11
5.96E-06,-6.35467E+11
6.25E-06,-6.60672E+11
3.86E-06,-6.85877E+11
5.03E-06,-7.11082E+11
5.72E-06,-7.36286E+11
4.22E-06,-7.61491E+11
3.17E-06,-7.86696E+11
4.17E-06,-8.11901E+11
7.99E-06,-8.37106E+11
8.34E-06,-8.62311E+11
6.99E-06,-8.87515E+11
1.19E-05,-9.1272E+11
7.89E-06,-9.37925E+11
4.43E-06,-9.6313E+11
4.01E-06,-9.88335E+11
8.51E-06,-1.01354E+12
7.56E-06,-1.03874E+12
3.10E-06,-1.06395E+12
8.18E-06,-1.08915E+12
4.15E-06,-1.11436E+12
5.32E-06,-1.13956E+12
5.01E-06,-1.16477E+12
7.63E-06,-1.18997E+12
7.53E-06,-1.21518E+12
5.36E-06,-1.24038E+12
6.46E-06,-1.26559E+12
6.96E-06,-1.29079E+12
6.77E-06,-1.316E+12
5.53E-06,-1.3412E+12
5.05E-06,-1.36641E+12
5.79E-06,-1.39161E+12
3.24E-06,-1.41682E+12
1.60E-06,-1.44202E+12
2.67E-06,-1.46723E+12
8.23E-06,-1.49243E+12
7.51E-06,-1.51764E+12
4.32E-06,-1.54284E+12
2.05E-06,-1.56805E+12
4.48E-06,-1.59325E+12
1.05E-05,-1.61846E+12
8.46E-06,-1.64366E+12
7.84E-06,-1.66887E+12
5.84E-06,-1.69407E+12
4.72E-06,-1.71927E+12
3.48E-06,-1.74448E+12
2.65E-06,-1.76968E+12
2.15E-06,-1.79489E+12
3.31E-06,-1.82009E+12
6.63E-06,-1.8453E+12
2.98E-06,-1.8705E+12
4.86E-06,-1.89571E+12
2.29E-06,-1.92091E+12
4.74E-06,-1.94612E+12
1.07E-05,-1.97132E+12
7.58E-06,-1.99653E+12
7.84E-06,-2.02173E+12
3.55E-06,-2.04694E+12
7.20E-06,-2.07214E+12
4.91E-06,-2.09735E+12
6.39E-06,-2.12255E+12
3.93E-06,-2.14776E+12
5.39E-06,-2.17296E+12
1.84E-06,-2.19817E+12
2.10E-06,-2.22337E+12
3.05E-06,-2.24858E+12
2.74E-06,-2.27378E+12
2.41E-06,-2.29899E+12
1.67E-06,-2.32419E+12
3.74E-06,-2.3494E+12
2.10E-06,-2.3746E+12
9.30E-07,-2.39981E+12
1.31E-06,-2.42501E+12
2.03E-06,-2.45021E+12
4.01E-06,-2.47542E+12
3.31E-06,-2.50062E+12
1.07E-06,-2.52583E+12
1.55E-06,-2.55103E+12
7.15E-07,-2.57624E+12
5.29E-06,-2.60144E+12
2.15E-06,-2.62665E+12
1.55E-06,-2.65185E+12
8.11E-07,-2.67706E+12
1.41E-06,-2.70226E+12
2.29E-06,-2.72747E+12
1.74E-06,-2.75267E+12
2.00E-06,-2.77788E+12
9.06E-07,-2.80308E+12
5.96E-07,-2.82829E+12
1.60E-06,-2.85349E+12
5.25E-06,-2.8787E+12
3.46E-06,-2.9039E+12
1.69E-06,-2.92911E+12
