Rxx(Ohm),ne(cm-2)
973845.38,-1.12E+13
1994187.6,-1.12E+13
3342082.5,-1.11E+13
1300592.2,-1.11E+13
2553845.8,-1.11E+13
1335747.4,-1.11E+13
1920479.2,-1.10E+13
1856394.8,-1.10E+13
2696946.2,-1.10E+13
2852195.8,-1.10E+13
4687557.5,-1.10E+13
4562433,-1.09E+13
3373361.2,-1.09E+13
