Rxx(Ohm),B(mT)
0.36074996,1798.659732
1.0218791,1797.259452
-0.78153151,1795.859172
0.75137913,1794.458892
-0.36066267,1793.058612
0.84164929,1791.658332
0.03006259,1790.258052
0.45082799,1788.857772
0.18033159,1787.457491
0.54099476,1786.057211
1.5929266,1784.656931
0.30062538,1783.256651
0.090176709,1781.856371
0.39081252,1780.456091
-0.24050084,1779.055811
-0.21038635,1777.655531
-0.93182349,1776.255251
-0.090165794,1774.854971
-1.0519369,1773.454691
0.63115805,1772.054411
-0.12022106,1770.654131
0.57105255,1769.253851
0.84164929,1767.853571
1.1422383,1766.453291
0.51094204,1765.053011
0.21041182,1763.652731
0.36066267,1762.25245
-0.39071795,1760.85217
-0.66121584,1759.45189
0.30055264,1758.05161
0.24044265,1756.65133
-0.42082414,1755.25105
-0.63123447,1753.85077
0.030058954,1752.45049
0.15027632,1751.05021
0.36066267,1749.64993
-0.4808853,1748.24965
0.60110527,1746.84937
-0.36070633,1745.44909
0.39071795,1744.04881
-0.24044265,1742.64853
1.5931194,1741.24825
-1.1422383,1739.84797
-0.54099476,1738.44769
-0.15029451,1737.047409
-1.1120473,1735.647129
0,1734.246849
0.66129589,1732.846569
-1.5328161,1731.446289
0.72132635,1730.046009
1.2022105,1728.645729
-0.96176851,1727.245449
1.2923739,1725.845169
-0.12023561,1724.444889
-0.24044265,1723.044609
0.96176851,1721.644329
1.3524843,1720.244049
1.0519369,1718.843769
0.87160021,1717.443489
-0.51100391,1716.043209
-0.75147009,1714.642929
0,1713.242649
0.30055264,1711.842368
-2.7951372,1710.442088
-0.60110527,1709.041808
1.5027633,1707.641528
-0.45082799,1706.241248
1.4730619,1704.840968
-0.63131082,1703.440688
-0.18033159,1702.040408
-1.2624741,1700.640128
1.2923739,1699.239848
0.51094204,1697.839568
0.21038635,1696.439288
-0.54106027,1695.039008
-0.42077321,1693.638728
1.2624741,1692.238448
-0.42072231,1690.838168
0.51100391,1689.437888
0.57105255,1688.037608
-0.66121584,1686.637327
0.93182349,1685.237047
-0.060110532,1683.836767
-0.84164929,1682.436487
0.33060792,1681.036207
0,1679.635927
1.0519369,1678.235647
0.87181115,1676.835367
-0.21038635,1675.435087
0.36066267,1674.034807
-1.5027633,1672.634527
-0.36066267,1671.234247
0.15027632,1669.833967
-0.090165794,1668.433687
0.63115805,1667.033407
1.1422383,1665.633127
0.51100391,1664.232847
0.030058954,1662.832567
0.21041182,1661.432286
0.39076525,1660.032006
-0.69143587,1658.631726
1.0519369,1657.231446
-0.39071795,1655.831166
0.51100391,1654.430886
0,1653.030606
-0.75137913,1651.630326
0.4809435,1650.230046
0.75137913,1648.829766
1.0519369,1647.429486
0.030055316,1646.029206
0.12025016,1644.628926
0.66129589,1643.228646
-0.93171072,1641.828366
1.0819895,1640.428086
0.21038635,1639.027806
-0.36066267,1637.627526
0.39076525,1636.227245
-1.0520642,1634.826965
0.66121584,1633.426685
-0.21036088,1632.026405
1.5628738,1630.626125
0.96176851,1629.225845
0.87160021,1627.825565
0.30055264,1626.425285
0.84144557,1625.025005
-1.8033109,1623.624725
-0.9919464,1622.224445
-0.54106027,1620.824165
0,1619.423885
0.27049738,1618.023605
0.96176851,1616.623325
-1.4728838,1615.223045
0.54099476,1613.822765
0.27049738,1612.422484
0.78153151,1611.022204
0.15027632,1609.621924
-0.54106027,1608.221644
-0.81158787,1606.821364
-0.54112571,1605.421084
0.45082799,1604.020804
-0.060110532,1602.620524
1.2020651,1601.220244
0.30058903,1599.819964
0.060110532,1598.419684
-0.51100391,1597.019404
0.36066267,1595.619124
0.84164929,1594.218844
-0.42082414,1592.818564
0.63131082,1591.418284
-0.93182349,1590.018004
-0.12023561,1588.617724
0.21041182,1587.217443
-0.75147009,1585.817163
-0.87170571,1584.416883
0.78153151,1583.016603
0.060110532,1581.616323
0.15027632,1580.216043
-1.5330017,1578.815763
1.0221263,1577.415483
0.15027632,1576.015203
-0.060117807,1574.614923
2.0437582,1573.214643
0.24047175,1571.814363
-0.45082799,1570.414083
-0.090165794,1569.013803
-0.60125077,1567.613523
0.54106027,1566.213243
1.5628738,1564.812963
0.060117807,1563.412683
-0.30058903,1562.012402
-0.060110532,1560.612122
0.75147009,1559.211842
1.7432004,1557.811562
0.42077321,1556.411282
0.27056286,1555.011002
-1.6532372,1553.610722
0.24044265,1552.210442
0.4809435,1550.810162
0.63123447,1549.409882
0.81158787,1548.009602
-0.51106572,1546.609322
0.72141367,1545.209042
-0.54106027,1543.808762
0.96188492,1542.408482
1.0821205,1541.008202
-0.15027632,1539.607922
-0.75137913,1538.207642
-1.0520642,1536.807361
0.060110532,1535.407081
0.90176713,1534.006801
0.060110532,1532.606521
0.15031269,1531.206241
0.15029451,1529.805961
0,1528.405681
-0.90176713,1527.005401
-0.63115805,1525.605121
-0.75137913,1524.204841
0.030058954,1522.804561
0.72132635,1521.404281
0.36070633,1520.004001
-0.69126862,1518.603721
-1.4727056,1517.203441
-0.36074996,1515.803161
0.72141367,1514.402881
0.42087504,1513.002601
-1.3225918,1511.60232
0.45088255,1510.20204
0.39076525,1508.80176
-0.36074996,1507.40148
-1.5330017,1506.0012
-1.0520642,1504.60092
0.12022106,1503.20064
-0.90187621,1501.80036
2.6448634,1500.40008
-0.24044265,1498.9998
-0.901658,1497.59952
-0.39076525,1496.19924
1.4727056,1494.79896
-0.24044265,1493.39868
-0.69143587,1491.9984
0.12025016,1490.59812
-1.503127,1489.19784
0.57119077,1487.79756
-0.030055316,1486.397279
0.84164929,1484.996999
0.030055316,1483.596719
-0.4808853,1482.196439
-0.51106572,1480.796159
0.42077321,1479.395879
0.15029451,1477.995599
-1.0519369,1476.595319
-0.57105255,1475.195039
-0.54106027,1473.794759
0.12025016,1472.394479
0.4808853,1470.994199
1.4426527,1469.593919
0.96176851,1468.193639
-0.42082414,1466.793359
-0.96200126,1465.393079
0.090187617,1463.992799
0.901658,1462.592519
-0.030055316,1461.192238
0,1459.791958
2.2541475,1458.391678
1.2926867,1456.991398
-2.0437582,1455.591118
-0.54099476,1454.190838
-0.81168604,1452.790558
0.36066267,1451.390278
-1.1721579,1449.989998
-0.21038635,1448.589718
-0.39071795,1447.189438
1.0519369,1445.789158
1.6530371,1444.388878
-0.15027632,1442.988598
1.0520642,1441.588318
0.21041182,1440.188038
1.3526481,1438.787758
-1.4125949,1437.387477
1.5029452,1435.987197
-2.1043777,1434.586917
-0.33060792,1433.186637
0.60110527,1431.786357
1.7730435,1430.386077
-0.84154743,1428.985797
-0.42077321,1427.585517
-1.2324126,1426.185237
-0.72141367,1424.784957
0.21043727,1423.384677
-0.27053013,1421.984397
-0.54099476,1420.584117
1.2923739,1419.183837
-0.66121584,1417.783557
-0.39076525,1416.383277
1.0217553,1414.982997
1.9841328,1413.582717
1.0520642,1412.182436
-0.33068794,1410.782156
0.36066267,1409.381876
1.3225918,1407.981596
-1.2324126,1406.581316
0.90176713,1405.181036
-1.3224317,1403.780756
1.3225918,1402.380476
0.24047175,1400.980196
0.42082414,1399.579916
-1.7434114,1398.179636
0.27049738,1396.779356
2.0437582,1395.379076
-0.21041182,1393.978796
-0.27053013,1392.578516
0.45082799,1391.178236
1.6532372,1389.777956
1.2926867,1388.377676
0.39071795,1386.977395
0.030058954,1385.577115
-0.12023561,1384.176835
-0.4809435,1382.776555
0.030058954,1381.376275
-1.0521915,1379.975995
0,1378.575715
1.2322633,1377.175435
0.78143692,1375.775155
-0.4809435,1374.374875
-1.7434114,1372.974595
-0.66121584,1371.574315
-0.39076525,1370.174035
0.4809435,1368.773755
-0.090165794,1367.373475
0.18033159,1365.973195
-0.060110532,1364.572915
0.69135225,1363.172635
0.21038635,1361.772354
0.36070633,1360.372074
-0.48100168,1358.971794
0.30058903,1357.571514
-0.69126862,1356.171234
1.2324126,1354.770954
-0.21038635,1353.370674
-2.0139489,1351.970394
0.45082799,1350.570114
-0.69126862,1349.169834
-0.51094204,1347.769554
-0.18039617,1346.369274
-0.060110532,1344.968994
0.54106027,1343.568714
-0.96188492,1342.168434
-1.112182,1340.768154
-2.0740669,1339.367874
-1.0819895,1337.967594
-1.8939375,1336.567313
-1.8033109,1335.167033
0.090176709,1333.766753
0.12025016,1332.366473
-0.75156099,1330.966193
1.863647,1329.565913
-1.3225918,1328.165633
2.3443108,1326.765353
0.24047175,1325.365073
-0.60117805,1323.964793
0.72132635,1322.564513
0.18033159,1321.164233
-0.60110527,1319.763953
-0.63123447,1318.363673
0.96200126,1316.963393
-0.27053013,1315.563113
-0.18033159,1314.162833
-0.96188492,1312.762553
1.4127659,1311.362272
1.1721579,1309.961992
-0.18030977,1308.561712
0.21038635,1307.161432
0.901658,1305.761152
-0.36066267,1304.360872
0.33060792,1302.960592
1.5931194,1301.560312
0.4809435,1300.160032
1.5029452,1298.759752
-0.18033159,1297.359472
0.30055264,1295.959192
-0.60125077,1294.558912
1.0220027,1293.158632
0.15029451,1291.758352
0.81158787,1290.358072
0.51100391,1288.957792
0.24044265,1287.557512
0.12023561,1286.157231
0,1284.756951
-0.060125079,1283.356671
-0.4808853,1281.956391
-0.75137913,1280.556111
-2.0740669,1279.155831
1.6229843,1277.755551
0.901658,1276.355271
-0.090165794,1274.954991
-1.0819895,1273.554711
1.1422383,1272.154431
0.39081252,1270.754151
0.99182636,1269.353871
0.45088255,1267.953591
0.03006259,1266.553311
-0.75137913,1265.153031
-1.0519369,1263.752751
-0.060110532,1262.35247
-0.63123447,1260.95219
0.48100168,1259.55191
0.27049738,1258.15163
0.57105255,1256.75135
1.5027633,1255.35107
-1.2325616,1253.95079
0.75137913,1252.55051
0.21038635,1251.15023
0,1249.74995
0.21043727,1248.34967
1.503127,1246.94939
-0.39071795,1245.54911
-0.060110532,1244.14883
0.4808853,1242.74855
-0.45082799,1241.34827
-0.18033159,1239.94799
0.66121584,1238.54771
0.30062538,1237.147429
-1.7133549,1235.747149
-0.51106572,1234.346869
1.0819895,1232.946589
0,1231.546309
0.090176709,1230.146029
-0.42087504,1228.745749
-0.090176709,1227.345469
-1.7434114,1225.945189
-0.57112169,1224.544909
0.4808853,1223.144629
0.36066267,1221.744349
0.21043727,1220.344069
0.27053013,1218.943789
0.66121584,1217.543509
-1.2623212,1216.143229
0.15027632,1214.742949
-0.51100391,1213.342669
1.1422383,1211.942388
0.36070633,1210.542108
0.060117807,1209.141828
-1.2023561,1207.741548
0.21043727,1206.341268
1.6530371,1204.940988
0.66121584,1203.540708
-1.3224317,1202.140428
0.69135225,1200.740148
0.51094204,1199.339868
0.33060792,1197.939588
-0.060110532,1196.539308
-0.090176709,1195.139028
0.18033159,1193.738748
1.0520642,1192.338468
0.30058903,1190.938188
-0.87170571,1189.537908
0.57119077,1188.137628
0.45088255,1186.737347
0.39081252,1185.337067
0.78153151,1183.936787
0,1182.536507
0.36066267,1181.136227
2.4948866,1179.735947
-0.15027632,1178.335667
-1.0218791,1176.935387
1.0819895,1175.535107
0.57105255,1174.134827
1.0819895,1172.734547
-0.87160021,1171.334267
-0.27049738,1169.933987
-0.33060792,1168.533707
0.45093709,1167.133427
1.2022105,1165.733147
0.33060792,1164.332867
-0.63115805,1162.932587
-0.30058903,1161.532306
-1.7732581,1160.132026
-0.090176709,1158.731746
0.33060792,1157.331466
-0.4808853,1155.931186
-0.060117807,1154.530906
-0.54106027,1153.130626
0.24047175,1151.730346
1.4430019,1150.330066
-0.30062538,1148.929786
0,1147.529506
-1.0520642,1146.129226
0.93171072,1144.728946
-0.24047175,1143.328666
-0.24044265,1141.928386
0.57105255,1140.528106
-0.27049738,1139.127826
0.36074996,1137.727546
-0.36066267,1136.327265
0.87181115,1134.926985
0.99206638,1133.526705
1.1422383,1132.126425
0.90176713,1130.726145
1.3224317,1129.325865
0.33060792,1127.925585
-1.1721579,1126.525305
-1.4125949,1125.125025
0.66121584,1123.724745
0.87160021,1122.324465
-1.2324126,1120.924185
-0.93182349,1119.523905
0.18033159,1118.123625
0.24047175,1116.723345
-0.12025016,1115.323065
1.7131476,1113.922785
-0.27049738,1112.522505
1.4428273,1111.122224
0.30055264,1109.721944
-0.4808853,1108.321664
-0.030058954,1106.921384
0.21038635,1105.521104
-0.090176709,1104.120824
-0.84164929,1102.720544
0.57105255,1101.320264
-0.090176709,1099.919984
-0.4809435,1098.519704
0.72132635,1097.119424
-0.66121584,1095.719144
-1.5027633,1094.318864
1.3827096,1092.918584
-0.39076525,1091.518304
1.6532372,1090.118024
-0.21041182,1088.717744
0.33060792,1087.317463
0.090187617,1085.917183
0.81148964,1084.516903
0.72150093,1083.116623
2.224359,1081.716343
0.51094204,1080.316063
0.66137588,1078.915783
-1.0521915,1077.515503
-0.21038635,1076.115223
0.60110527,1074.714943
-0.81158787,1073.314663
1.0218791,1071.914383
-0.60110527,1070.514103
0.69126862,1069.113823
0.45088255,1067.713543
0.030055316,1066.313263
0.39076525,1064.912983
-1.6834972,1063.512703
0.36066267,1062.112422
-0.72141367,1060.712142
0.33060792,1059.311862
-0.24044265,1057.911582
1.0819895,1056.511302
-0.12025016,1055.111022
-0.18033159,1053.710742
-1.1722997,1052.310462
0.57105255,1050.910182
-0.21041182,1049.509902
-0.21038635,1048.109622
0.4808853,1046.709342
-0.27053013,1045.309062
0.060117807,1043.908782
-0.30058903,1042.508502
0.78143692,1041.108222
0.69135225,1039.707942
-0.45082799,1038.307662
0.87160021,1036.907381
0.42087504,1035.507101
0.66129589,1034.106821
-0.060117807,1032.706541
-1.5328161,1031.306261
0,1029.905981
-1.7732581,1028.505701
1.6530371,1027.105421
-1.1120473,1025.705141
-0.18035342,1024.304861
-0.21043727,1022.904581
0.72132635,1021.504301
0.15027632,1020.104021
-0.18035342,1018.703741
0.60110527,1017.303461
0.72150093,1015.903181
-0.48100168,1014.502901
1.0821205,1013.102621
-1.2324126,1011.70234
-1.2624741,1010.30206
-0.090176709,1008.90178
-0.87160021,1007.5015
1.2023561,1006.10122
-0.27046466,1004.70094
0.090165794,1003.30066
0.45093709,1001.90038
1.3825423,1000.5001
1.4727056,999.09982
-1.6530371,997.6995399
0.66129589,996.2992599
0.03006259,994.8989798
2.1038687,993.4986997
0.060125079,992.0984197
-0.39076525,990.6981396
-0.33060792,989.2978596
1.4426527,987.8975795
-1.7434114,986.4972995
0.36066267,985.0970194
0.030055316,983.6967393
-0.36066267,982.2964593
-0.30055264,980.8961792
0.42087504,979.4958992
-0.57105255,978.0956191
-0.21041182,976.6953391
0.03006259,975.295059
-0.90187621,973.894779
-1.4426527,972.4944989
-0.060117807,971.0942188
-0.21038635,969.6939388
-0.39076525,968.2936587
1.1123165,966.8933787
1.0521915,965.4930986
-0.24047175,964.0928186
-0.75137913,962.6925385
-1.7432004,961.2922585
-1.112182,959.8919784
0.81148964,958.4916983
-0.060110532,957.0914183
0.81148964,955.6911382
0.87160021,954.2908582
-1.5931194,952.8905781
-0.63115805,951.4902981
0.030055316,950.090018
0.45088255,948.6897379
1.3225918,947.2894579
0.72141367,945.8891778
0.27049738,944.4888978
1.1721579,943.0886177
0.030055316,941.6883377
-0.27049738,940.2880576
-0.51094204,938.8877776
0.45082799,937.4874975
-1.4727056,936.0872174
-1.3224317,934.6869374
0.030055316,933.2866573
-0.78153151,931.8863773
1.1422383,930.4860972
-1.0520642,929.0858172
0.93171072,927.6855371
1.1120473,926.2852571
0.060117807,924.884977
-1.2022105,923.4846969
-0.51094204,922.0844169
-0.39076525,920.6841368
-0.21041182,919.2838568
0.060125079,917.8835767
-0.96176851,916.4832967
-0.12023561,915.0830166
1.923542,913.6827365
-0.030055316,912.2824565
-0.69126862,910.8821764
0.45093709,909.4818964
2.0440054,908.0816163
1.9836527,906.6813363
-0.63115805,905.2810562
-0.30058903,903.8807762
1.0819895,902.4804961
-0.39081252,901.080216
0.03006259,899.679936
0.24047175,898.2796559
1.3524843,896.8793759
2.5249481,895.4790958
-0.36070633,894.0788158
1.923775,892.6785357
-1.2322633,891.2782557
1.0220027,889.8779756
0.57112169,888.4776955
-0.39071795,887.0774155
0,885.6771354
-1.2325616,884.2768554
0.81168604,882.8765753
0.060125079,881.4762953
-1.4727056,880.0760152
-0.12025016,878.6757351
-1.3825423,877.2754551
-0.90176713,875.875175
0.87170571,874.474895
1.563063,873.0746149
0.99182636,871.6743349
-0.96188492,870.2740548
1.1722997,868.8737748
-0.84164929,867.4734947
0.090176709,866.0732146
-1.7734728,864.6729346
1.1721579,863.2726545
-1.1421001,861.8723745
0.901658,860.4720944
1.112182,859.0718144
0.21038635,857.6715343
-1.5027633,856.2712543
0.4809435,854.8709742
-1.0819895,853.4706941
0.51100391,852.0704141
-0.30055264,850.670134
-0.78143692,849.269854
0.03006259,847.8695739
1.6233771,846.4692939
-0.24044265,845.0690138
3.727299,843.6687337
0.45082799,842.2684537
0.51100391,840.8681736
-0.93182349,839.4678936
-0.030058954,838.0676135
-0.21038635,836.6673335
0.60117805,835.2670534
-0.9319362,833.8667734
0.18037523,832.4664933
0.18033159,831.0662132
-1.3224317,829.6659332
-0.21038635,828.2656531
0.18033159,826.8653731
-0.4809435,825.465093
0.18033159,824.064813
0.15027632,822.6645329
1.3224317,821.2642529
-0.51094204,819.8639728
-0.4809435,818.4636927
-0.060117807,817.0634127
1.2324126,815.6631326
0.24044265,814.2628526
1.0821205,812.8625725
0.18035342,811.4622925
1.1120473,810.0620124
0.24044265,808.6617323
0.45093709,807.2614523
0.27046466,805.8611722
0.090165794,804.4608922
-0.42087504,803.0606121
-0.51094204,801.6603321
0.090165794,800.260052
0.63123447,798.859772
-0.030055316,797.4594919
-0.18030977,796.0592118
-0.33060792,794.6589318
0.63115805,793.2586517
0,791.8583717
1.5628738,790.4580916
0.60117805,789.0578116
1.0220027,787.6575315
-0.75156099,786.2572515
-0.99182636,784.8569714
0.57105255,783.4566913
-0.78143692,782.0564113
-1.5628738,780.6561312
-0.27049738,779.2558512
-0.63115805,777.8555711
0.18033159,776.4552911
-0.39067066,775.055011
-0.30055264,773.6547309
0.9919464,772.2544509
-0.93171072,770.8541708
-0.36070633,769.4538908
-0.42077321,768.0536107
0.90176713,766.6533307
1.0519369,765.2530506
0.060110532,763.8527706
0.27053013,762.4524905
0.72141367,761.0522104
1.2623212,759.6519304
1.2023561,758.2516503
0.81148964,756.8513703
0.75137913,755.4510902
1.0218791,754.0508102
0.54099476,752.6505301
-0.57105255,751.2502501
0.57119077,749.84997
0.15027632,748.4496899
-0.060110532,747.0494099
0.090165794,745.6491298
-0.78143692,744.2488498
-0.42082414,742.8485697
-0.51100391,741.4482897
-0.93182349,740.0480096
0.63123447,738.6477295
1.0819895,737.2474495
-1.6830899,735.8471694
0,734.4468894
1.0218791,733.0466093
-0.36070633,731.6463293
-0.4809435,730.2460492
-0.36066267,728.8457692
-0.24044265,727.4454891
0.24047175,726.045209
0.30055264,724.644929
-0.21038635,723.2446489
1.4728838,721.8443689
1.0519369,720.4440888
0.24047175,719.0438088
-0.12022106,717.6435287
0.90176713,716.2432486
-0.57112169,714.8429686
-0.78153151,713.4426885
0.57112169,712.0424085
0.030055316,710.6421284
1.0520642,709.2418484
-0.12022106,707.8415683
0.4808853,706.4412883
-0.15029451,705.0410082
1.1724416,703.6407281
0.81148964,702.2404481
-1.4125949,700.840168
-1.2925303,699.439888
-0.69135225,698.0396079
-0.21038635,696.6393279
1.5029452,695.2390478
0.63123447,693.8387678
0.72132635,692.4384877
0.66121584,691.0382076
0.901658,689.6379276
-0.81148964,688.2376475
-0.24050084,686.8373675
-0.39071795,685.4370874
1.6229843,684.0368074
0.4809435,682.6365273
0.42077321,681.2362472
-0.60110527,679.8359672
0.81148964,678.4356871
0.18033159,677.0354071
0.030055316,675.635127
-0.12022106,674.234847
-0.90176713,672.8345669
0.60110527,671.4342869
-1.6830899,670.0340068
-0.54099476,668.6337267
0.45082799,667.2334467
0.27056286,665.8331666
1.1120473,664.4328866
1.0221263,663.0326065
-0.78153151,661.6323265
2.1943026,660.2320464
-0.84164929,658.8317664
-0.33060792,657.4314863
0.69135225,656.0312062
0.30058903,654.6309262
0.090165794,653.2306461
0.33068794,651.8303661
-0.18035342,650.430086
0.030051678,649.029806
-0.36070633,647.6295259
-0.030055316,646.2292458
0.24044265,644.8289658
0.18033159,643.4286857
-0.21038635,642.0284057
-1.1120473,640.6281256
0.51100391,639.2278456
-1.7732581,637.8275655
1.1120473,636.4272855
-1.533187,635.0270054
0.96176851,633.6267253
-0.63115805,632.2264453
1.7434114,630.8261652
-1.1721579,629.4258852
-0.060110532,628.0256051
0.12023561,626.6253251
0.96176851,625.225045
1.3827096,623.824765
-0.78162605,622.4244849
0.03006259,621.0242048
1.112182,619.6239248
0.21038635,618.2236447
0.66129589,616.8233647
-1.0519369,615.4230846
-0.84154743,614.0228046
-0.33060792,612.6225245
0.57112169,611.2222444
-0.60117805,609.8219644
-0.39071795,608.4216843
0.24047175,607.0214043
0.18033159,605.6211242
0.30058903,604.2208442
0.45082799,602.8205641
0.030055316,601.4202841
-0.24044265,600.020004
-0.060110532,598.6197239
1.3825423,597.2194439
0.03006259,595.8191638
-0.060125079,594.4188838
-0.87160021,593.0186037
-0.51094204,591.6183237
0.060110532,590.2180436
0.03006259,588.8177636
1.0819895,587.4174835
-0.21038635,586.0172034
0,584.6169234
0.78153151,583.2166433
1.9535948,581.8163633
0.42082414,580.4160832
-0.24044265,579.0158032
0.69126862,577.6155231
0.51094204,576.215243
0.33060792,574.814963
0.18033159,573.4146829
1.4730619,572.0144029
0.96188492,570.6141228
1.8934791,569.2138428
0.69126862,567.8135627
-0.21041182,566.4132827
-0.18033159,565.0130026
-0.42077321,563.6127225
0.27053013,562.2124425
-2.1639791,560.8121624
-0.63115805,559.4118824
0.78143692,558.0116023
-0.60117805,556.6113223
0.81148964,555.2110422
0.63131082,553.8107622
0.54099476,552.4104821
-0.24044265,551.010202
-1.6229843,549.609922
-0.57119077,548.2096419
1.112182,546.8093619
0.21038635,545.4090818
-0.060125079,544.0088018
0.39071795,542.6085217
-0.72141367,541.2082416
-0.54106027,539.8079616
0.27053013,538.4076815
-0.93182349,537.0074015
0.72132635,535.6071214
0.78143692,534.2068414
-1.2623212,532.8065613
0.54106027,531.4062813
0.51094204,530.0060012
0.12023561,528.6057211
0.99182636,527.2054411
-0.12023561,525.805161
0.03006259,524.404881
0.030055316,523.0046009
-1.2023561,521.6043209
-0.99182636,520.2040408
1.6530371,518.8037608
-0.66121584,517.4034807
-0.60117805,516.0032006
-0.060117807,514.6029206
-0.33064795,513.2026405
0.21043727,511.8023605
-0.18035342,510.4020804
1.2325616,509.0018004
0.78153151,507.6015203
-0.24050084,506.2012402
0.15027632,504.8009602
0.4809435,503.4006801
0.75137913,502.0004001
-1.3825423,500.60012
-0.75147009,499.19984
-0.060117807,497.7995599
0.72141367,496.3992799
0.18033159,494.9989998
0.66121584,493.5987197
1.3825423,492.1984397
0.030055316,490.7981596
-1.0518095,489.3978796
0.18033159,487.9975995
-0.12022106,486.5973195
0.24044265,485.1970394
-0.39071795,483.7967594
0.21041182,482.3964793
0.78143692,480.9961992
-0.36074996,479.5959192
-0.96176851,478.1956391
-1.2624741,476.7953591
1.3222717,475.395079
-0.99182636,473.994799
-0.42077321,472.5945189
0.24044265,471.1942388
1.2322633,469.7939588
-0.69126862,468.3936787
-0.75147009,466.9933987
1.2925303,465.5931186
0.63123447,464.1928386
0.21043727,462.7925585
-0.57105255,461.3922785
-0.24044265,459.9919984
-0.060110532,458.5917183
-0.090187617,457.1914383
-0.36066267,455.7911582
0.63115805,454.3908782
-0.78143692,452.9905981
-0.27053013,451.5903181
0.33060792,450.190038
0.45088255,448.789758
0.90176713,447.3894779
0.51100391,445.9891978
0.57112169,444.5889178
-0.030051678,443.1886377
0.93171072,441.7883577
-0.24047175,440.3880776
-1.112182,438.9877976
1.0220027,437.5875175
-0.87170571,436.1872374
0.45082799,434.7869574
0.30055264,433.3866773
0.33064795,431.9863973
-0.66121584,430.5861172
1.1422383,429.1858372
-1.1421001,427.7855571
0.33060792,426.3852771
-0.27049738,424.984997
0.96188492,423.5847169
0.63115805,422.1844369
-0.33060792,420.7841568
-0.75147009,419.3838768
0.45082799,417.9835967
-0.96176851,416.5833167
-0.33060792,415.1830366
0.42077321,413.7827566
-0.60110527,412.3824765
-0.27049738,410.9821964
-0.81148964,409.5819164
1.0519369,408.1816363
-1.2023561,406.7813563
0,405.3810762
2.0738158,403.9807962
0.84144557,402.5805161
-0.21038635,401.180236
1.1421001,399.779956
0.51094204,398.3796759
-0.24044265,396.9793959
0,395.5791158
0.24044265,394.1788358
-0.36066267,392.7785557
0.87160021,391.3782757
0.090176709,389.9779956
0.63115805,388.5777155
-0.60117805,387.1774355
-0.81148964,385.7771554
0.4809435,384.3768754
-0.51100391,382.9765953
0.33064795,381.5763153
0.78143692,380.1760352
-0.60110527,378.7757552
1.2322633,377.3754751
0.87170571,375.975195
-0.39071795,374.574915
0.75137913,373.1746349
-0.21038635,371.7743549
0.21038635,370.3740748
-1.2022105,368.9737948
-0.4808853,367.5735147
-0.60117805,366.1732346
0.4808853,364.7729546
-1.5628738,363.3726745
0.30058903,361.9723945
0.15027632,360.5721144
0.42077321,359.1718344
0.33064795,357.7715543
0.45082799,356.3712743
-0.27049738,354.9709942
0.21038635,353.5707141
-0.75137913,352.1704341
0.4808853,350.770154
0.4809435,349.369874
1.2923739,347.9695939
0.8417511,346.5693139
-0.69126862,345.1690338
0.57105255,343.7687538
1.5632521,342.3684737
-0.27053013,340.9681936
-0.60110527,339.5679136
0.15029451,338.1676335
0.21038635,336.7673535
0.99182636,335.3670734
-1.3224317,333.9667934
0.090165794,332.5665133
0.24044265,331.1662332
-0.75137913,329.7659532
0.45082799,328.3656731
0.93182349,326.9653931
0.54099476,325.565113
1.6832936,324.164833
0.36066267,322.7645529
-0.84154743,321.3642729
0.39081252,319.9639928
0.45082799,318.5637127
-1.2322633,317.1634327
-1.112182,315.7631526
0.87170571,314.3628726
-0.63115805,312.9625925
0.12023561,311.5623125
0.45082799,310.1620324
-0.81168604,308.7617524
-0.12023561,307.3614723
-1.0519369,305.9611922
0.30055264,304.5609122
1.2322633,303.1606321
-0.27049738,301.7603521
0.39071795,300.360072
0.69135225,298.959792
0.18035342,297.5595119
0.90176713,296.1592318
-0.60117805,294.7589518
0.81148964,293.3586717
1.1421001,291.9583917
-0.57105255,290.5581116
0.30055264,289.1578316
1.2022105,287.7575515
0.18033159,286.3572715
0.36070633,284.9569914
-1.1421001,283.5567113
0.57105255,282.1564313
-0.84164929,280.7561512
0.15027632,279.3558712
0.21038635,277.9555911
-0.51100391,276.5553111
-0.090176709,275.155031
-2.0743177,273.754751
0.36066267,272.3544709
0.36066267,270.9541908
0.66121584,269.5539108
1.3524843,268.1536307
-0.18033159,266.7533507
0.72132635,265.3530706
1.4430019,263.9527906
-1.5929266,262.5525105
1.2325616,261.1522304
-0.45082799,259.7519504
0.90187621,258.3516703
0.93182349,256.9513903
0.24044265,255.5511102
-0.42077321,254.1508302
1.1421001,252.7505501
-0.12022106,251.3502701
0.84164929,249.94999
0.18033159,248.5497099
0.24044265,247.1494299
-0.090165794,245.7491498
1.2624741,244.3488698
0.030058954,242.9485897
0.63123447,241.5483097
0.36066267,240.1480296
1.2322633,238.7477495
0.21038635,237.3474695
-1.0520642,235.9471894
-0.84164929,234.5469094
0.93182349,233.1466293
0.21038635,231.7463493
-1.6229843,230.3460692
-0.60117805,228.9457892
-0.57105255,227.5455091
0.39071795,226.145229
0.18037523,224.744949
0.60110527,223.3446689
0.18033159,221.9443889
0.24047175,220.5441088
-0.69143587,219.1438288
-0.36070633,217.7435487
-1.533187,216.3432687
-0.63115805,214.9429886
1.2926867,213.5427085
-0.54099476,212.1424285
0.54099476,210.7421484
0.78153151,209.3418684
1.3526481,207.9415883
