Rxx(Ohm),ne(cm-2)
1112.2803,6.72E+09
1080.5662,6.76E+09
1051.733,6.80E+09
1044.1748,6.83E+09
1054.8567,6.87E+09
1068.9519,6.91E+09
1069.8079,6.95E+09
1071.3491,6.99E+09
1071.6873,7.02E+09
1068.2941,7.06E+09
1052.5343,7.10E+09
1073.1295,7.14E+09
1062.3652,7.17E+09
1045.2288,7.21E+09
1034.3009,7.25E+09
1040.0001,7.29E+09
1034.455,7.33E+09
1008.3405,7.36E+09
990.54785,7.40E+09
995.4292,7.44E+09
991.25415,7.48E+09
989.0567,7.51E+09
1000.6276,7.55E+09
1005.0718,7.59E+09
988.79816,7.63E+09
973.27911,7.66E+09
1011.144,7.70E+09
1032.9996,7.74E+09
1061.9167,7.78E+09
1059.1859,7.82E+09
1065.4281,7.85E+09
1074.6271,7.89E+09
1079.9408,7.93E+09
1077.0769,7.97E+09
1050.2512,8.00E+09
1022.9402,8.04E+09
1020.0543,8.08E+09
1008.7345,8.12E+09
1056.1444,8.16E+09
1052.4973,8.19E+09
1052.0773,8.23E+09
1050.6448,8.27E+09
1032.4565,8.31E+09
1040.7008,8.34E+09
1031.7227,8.38E+09
1014.4052,8.42E+09
1022.4983,8.46E+09
1012.7296,8.50E+09
978.17236,8.53E+09
967.52191,8.57E+09
973.48706,8.61E+09
990.48889,8.65E+09
987.53735,8.68E+09
983.30762,8.72E+09
972.73236,8.76E+09
964.90259,8.80E+09
982.75891,8.84E+09
987.56299,8.87E+09
985.66302,8.91E+09
1022.481,8.95E+09
1029.116,8.99E+09
1028.3398,9.02E+09
1016.3094,9.06E+09
1001.5382,9.10E+09
