Rxx(Ohm),X_axis
717.19177,1.0750343
743.40912,1.0929412
707.57172,1.1108479
660.65961,1.1287547
740.703,1.1466616
685.19873,1.1645684
592.80786,1.1824753
602.05481,1.2003822
646.25238,1.218289
602.41803,1.2361959
536.39087,1.2541027
582.91797,1.2720096
566.44324,1.2899165
563.11536,1.3078233
520.73871,1.3257302
489.58911,1.343637
445.62509,1.3615439
434.67188,1.3794508
417.18466,1.3973576
438.78317,1.4152645
434.12219,1.4331713
396.88919,1.4510782
379.87326,1.4689851
377.61432,1.4868919
341.72501,1.5047988
313.09528,1.5227056
307.46628,1.5406125
319.03796,1.5585192
317.08734,1.576426
294.69757,1.5943329
257.04163,1.6122397
239.55634,1.6301466
240.36295,1.6480535
241.16711,1.6659603
238.92053,1.6838672
245.07419,1.701774
250.08446,1.719681
224.43958,1.7375877
198.96066,1.7554946
184.73714,1.7734015
173.6619,1.7913084
176.31073,1.8092153
186.99158,1.827122
134.80209,1.8450289
143.81148,1.8629358
145.40134,1.8808427
122.38854,1.8987496
117.52586,1.9166563
120.034,1.9345632
104.89004,1.9524701
128.0352,1.970377
115.37017,1.9882838
124.41875,2.0061905
128.84203,2.0240974
108.60532,2.0420043
105.12006,2.0599113
101.30112,2.0778182
107.83655,2.0957248
101.07952,2.1136317
104.72906,2.1315386
82.467987,2.1494455
79.802658,2.1673524
95.576126,2.1852591
87.730377,2.203166
93.301407,2.2210729
78.642967,2.2389796
77.562752,2.2568865
75.273262,2.2747931
84.988701,2.2927001
71.171547,2.310607
57.79771,2.3285139
56.668446,2.3464208
64.629265,2.3643274
62.397942,2.3822343
58.823826,2.4001412
64.251053,2.4180481
56.540878,2.435955
52.570404,2.4538617
53.87904,2.4717686
52.655376,2.4896755
55.504765,2.5075824
50.056217,2.5254893
12.18546,2.543396
47.813419,2.5613029
46.428585,2.5792098
52.939575,2.5971167
47.735489,2.6150236
48.29232,2.6329303
49.328239,2.6508372
39.238777,2.6687441
42.169945,2.686651
45.232635,2.7045579
43.206078,2.7224646
42.205326,2.7403715
34.600857,2.7582784
36.920135,2.7761853
34.727348,2.7940922
36.902264,2.8119988
43.100388,2.8299057
35.864273,2.8478127
33.752052,2.8657196
29.058641,2.8836265
34.827457,2.9015331
42.914341,2.91944
41.560303,2.9373469
39.376709,2.9552538
33.604362,2.9731607
33.5126,2.9910674
36.243687,3.0089743
37.668354,3.0268812
31.002022,3.0447881
30.553015,3.062695
27.238619,3.0806017
31.098753,3.0985086
34.115742,3.1164155
34.842468,3.1343222
32.194557,3.1522291
36.272552,3.170136
34.314682,3.1880426
34.587772,3.2059495
23.372545,3.2238564
15.105879,3.2417634
17.337282,3.25967
15.238738,3.2775769
17.019735,3.2954838
18.521036,3.3133907
18.35445,3.3312976
14.820532,3.3492043
15.289948,3.3671112
12.089788,3.3850181
16.119043,3.402925
14.620154,3.4208319
8.4426346,3.4387386
13.808939,3.4566455
14.585125,3.4745524
12.901039,3.4924593
18.785896,3.5103662
7.8446817,3.5282731
13.374967,3.54618
7.8596973,3.5640864
10.358258,3.5819933
12.696811,3.5999002
11.861102,3.6178071
8.6006107,3.6357141
11.310804,3.653621
7.5198617,3.6715279
10.799709,3.6894348
9.9049683,3.7073417
18.660416,3.7252486
13.210553,3.743155
10.907851,3.7610619
14.291175,3.7789688
6.6738253,3.7968757
9.3599997,3.8147826
8.3939171,3.8326895
7.4347467,3.8505964
11.031289,3.8685033
8.3322382,3.8864102
10.872677,3.9043171
13.167179,3.9222236
8.9776325,3.9401305
7.4347467,3.9580374
1.8301052,3.9759443
5.0783329,3.9938512
12.490283,4.0117579
9.7860518,4.029665
5.6583261,4.0475717
1.7982802,4.0654788
4.7468414,4.0833855
4.2284117,4.1012921
3.7163119,4.1191988
6.6172724,4.1371059
1.0301323,4.1550126
4.6769357,4.1729198
5.4421282,4.1908264
5.0783329,4.2087336
7.9139862,4.2266402
10.626635,4.2445474
5.6080089,4.262454
0.39219382,4.2803607
11.32808,4.2982674
7.4704685,4.3161745
