Rxx(Ohm),ne(cm-2)
2909.165,3.95E+09
2673.9109,3.87E+09
2687.4163,3.78E+09
2744.8926,3.70E+09
2789.3325,3.61E+09
2644.4932,3.52E+09
2811.7976,3.44E+09
2996.2283,3.35E+09
2930.6284,3.27E+09
3010.7949,3.18E+09
3026.05,3.09E+09
3042.1494,3.01E+09
3079.7004,2.92E+09
2922.53,2.84E+09
2726.011,2.75E+09
2882.8994,2.66E+09
2971.2661,2.58E+09
2911.0591,2.49E+09
2746.0703,2.41E+09
2676.1638,2.32E+09
2592.6262,2.23E+09
2267.3235,2.15E+09
2325.989,2.06E+09
2453.2056,1.98E+09
2754.2505,1.89E+09
2977.2512,1.80E+09
2995.1277,1.72E+09
2936.582,1.63E+09
2652.1145,1.55E+09
2592.8774,1.46E+09
2519.1924,1.37E+09
2467.7522,1.29E+09
2386.8384,1.20E+09
2382.3652,1.12E+09
2272.9451,1.03E+09
2316.1672,9.43E+08
2314.1965,8.57E+08
2489.4404,7.71E+08
2419.1323,6.85E+08
2336.6255,5.99E+08
2435.2976,5.13E+08
2435.2112,4.27E+08
2442.0225,3.41E+08
2447.8213,2.55E+08
2412.8911,1.69E+08
2446.7456,83039552
2211.4832,2993879.8
2107.7051,89027312
2071.9097,1.75E+08
2065.5627,2.61E+08
2000.0419,3.47E+08
1751.6344,4.33E+08
1728.574,5.19E+08
1975.7233,6.05E+08
1995.1671,6.91E+08
1999.8608,7.77E+08
1952.983,8.63E+08
1840.6437,9.49E+08
1922.1301,1.04E+09
2150.2524,1.12E+09
2227.0452,1.21E+09
2215.4277,1.29E+09
2092.1147,1.38E+09
1970.0131,1.47E+09
1927.4424,1.55E+09
1894.8937,1.64E+09
1830.4277,1.72E+09
1792.3424,1.81E+09
1782.0142,1.90E+09
1819.4301,1.98E+09
1864.5341,2.07E+09
1837.4305,2.15E+09
1784.1768,2.24E+09
1773.1041,2.33E+09
1816.4425,2.41E+09
1822.1389,2.50E+09
1840.5614,2.58E+09
1802.4285,2.67E+09
1758.4561,2.76E+09
1708.8339,2.84E+09
1688.2092,2.93E+09
1688.2449,3.01E+09
1658.125,3.10E+09
1651.3662,3.19E+09
1636.8433,3.27E+09
1547.7455,3.36E+09
1489.1296,3.44E+09
1423.4677,3.53E+09
1464.4506,3.62E+09
1514.5792,3.70E+09
1538.1315,3.79E+09
1517.6271,3.87E+09
1621.5302,3.96E+09
1630.6295,4.05E+09
1579.3296,4.13E+09
1510.4545,4.22E+09
1556.1614,4.30E+09
1639.4003,4.39E+09
1666.3762,4.48E+09
1480.1738,4.56E+09
1432.8278,4.65E+09
1402.5776,4.73E+09
1308.3101,4.82E+09
1302.4708,4.91E+09
1274.2024,4.99E+09
1282.4122,5.08E+09
1290.6495,5.16E+09
1338.4481,5.25E+09
1401.835,5.34E+09
1329.2308,5.42E+09
1296.1027,5.51E+09
1254.7261,5.60E+09
1193.7478,5.68E+09
1163.5222,5.77E+09
1129.7561,5.85E+09
1135.7816,5.94E+09
1127.0891,6.03E+09
1211.944,6.11E+09
1215.874,6.20E+09
1188.666,6.28E+09
1117.8101,6.37E+09
1094.3538,6.46E+09
1037.7755,6.54E+09
1004.2056,6.63E+09
1013.049,6.71E+09
1024.6323,6.80E+09
982.24323,6.89E+09
981.14087,6.97E+09
1003.2828,7.06E+09
991.77325,7.14E+09
987.3844,7.23E+09
958.80792,7.32E+09
960.7384,7.40E+09
985.06909,7.49E+09
972.659,7.57E+09
915.3891,7.66E+09
910.01373,7.75E+09
885.90192,7.83E+09
904.10791,7.92E+09
911.63354,8.00E+09
895.99109,8.09E+09
883.37659,8.18E+09
854.9765,8.26E+09
843.29614,8.35E+09
781.93616,8.43E+09
777.13733,8.52E+09
790.87799,8.61E+09
782.25745,8.69E+09
780.92053,8.78E+09
687.80109,8.86E+09
673.99158,8.95E+09
647.41437,9.04E+09
637.08411,9.12E+09
639.28687,9.21E+09
631.42218,9.29E+09
630.10834,9.38E+09
624.58014,9.47E+09
613.45825,9.55E+09
615.64709,9.64E+09
613.2998,9.72E+09
591.54303,9.81E+09
584.04877,9.90E+09
608.25098,9.98E+09
590.73547,1.01E+10
596.9339,1.02E+10
576.70483,1.02E+10
542.02771,1.03E+10
550.0282,1.04E+10
530.61261,1.05E+10
519.8205,1.06E+10
519.46509,1.07E+10
509.99646,1.08E+10
510.10986,1.08E+10
499.65503,1.09E+10
486.81165,1.10E+10
478.13754,1.11E+10
466.54971,1.12E+10
461.59872,1.13E+10
456.3139,1.14E+10
461.81708,1.14E+10
451.26556,1.15E+10
432.4397,1.16E+10
441.62207,1.17E+10
446.50302,1.18E+10
433.33786,1.19E+10
431.56662,1.20E+10
415.95953,1.20E+10
396.06763,1.21E+10
368.36972,1.22E+10
372.04849,1.23E+10
372.86917,1.24E+10
380.89822,1.25E+10
378.57074,1.26E+10
367.22791,1.26E+10
358.98755,1.27E+10
363.11966,1.28E+10
337.79129,1.29E+10
336.4472,1.30E+10
334.47272,1.31E+10
328.44748,1.32E+10
322.47629,1.33E+10
321.56122,1.33E+10
327.97955,1.34E+10
325.72467,1.35E+10
331.20331,1.36E+10
321.97546,1.37E+10
301.33304,1.38E+10
302.78857,1.39E+10
296.68558,1.39E+10
305.44376,1.40E+10
295.27222,1.41E+10
283.71674,1.42E+10
269.3248,1.43E+10
251.58614,1.44E+10
245.79839,1.45E+10
238.36667,1.45E+10
227.02354,1.46E+10
205.19557,1.47E+10
202.4473,1.48E+10
208.30281,1.49E+10
213.51715,1.50E+10
223.92514,1.51E+10
226.52625,1.51E+10
222.43082,1.52E+10
222.20427,1.53E+10
203.3161,1.54E+10
180.72348,1.55E+10
164.17902,1.56E+10
152.92119,1.57E+10
150.40913,1.57E+10
144.89236,1.58E+10
154.65897,1.59E+10
158.8134,1.60E+10
158.96066,1.61E+10
154.4487,1.62E+10
146.72101,1.63E+10
146.90341,1.63E+10
138.35535,1.64E+10
131.4346,1.65E+10
129.72966,1.66E+10
122.50932,1.67E+10
114.92586,1.68E+10
102.95398,1.69E+10
96.315086,1.70E+10
90.59655,1.70E+10
95.346199,1.71E+10
98.101128,1.72E+10
95.610565,1.73E+10
97.161446,1.74E+10
97.706413,1.75E+10
93.630722,1.76E+10
95.49968,1.76E+10
99.072258,1.77E+10
103.50281,1.78E+10
99.345337,1.79E+10
99.420601,1.80E+10
97.707268,1.81E+10
90.080582,1.82E+10
91.152542,1.82E+10
79.216568,1.83E+10
85.013908,1.84E+10
88.652428,1.85E+10
90.279488,1.86E+10
87.4832,1.87E+10
85.718277,1.88E+10
86.718391,1.88E+10
89.179077,1.89E+10
89.218391,1.90E+10
81.058098,1.91E+10
80.168785,1.92E+10
80.052795,1.93E+10
72.748039,1.94E+10
73.901962,1.94E+10
74.131798,1.95E+10
74.424103,1.96E+10
78.68576,1.97E+10
78.084213,1.98E+10
76.944427,1.99E+10
79.263229,2.00E+10
81.095856,2.00E+10
76.379066,2.01E+10
79.771133,2.02E+10
77.538971,2.03E+10
82.339409,2.04E+10
84.038704,2.05E+10
81.128311,2.06E+10
76.191612,2.07E+10
72.224655,2.07E+10
