Rxx(Ohm),ne(cm-2)
3586.5479,4.45E+09
3610.6995,4.40E+09
3465.7739,4.35E+09
3587.6912,4.30E+09
3663.1692,4.25E+09
3538.8674,4.20E+09
3350.3462,4.15E+09
3209.303,4.10E+09
3289.5681,4.05E+09
3460.0598,4.00E+09
3546.8398,3.95E+09
3769.5962,3.90E+09
3754.3049,3.85E+09
3954.2476,3.80E+09
4006.446,3.75E+09
3747.053,3.70E+09
3870.1768,3.65E+09
3737.5852,3.61E+09
3922.4976,3.56E+09
3970.7573,3.51E+09
3689.7029,3.46E+09
3455.7441,3.41E+09
3426.1108,3.36E+09
3194.1912,3.31E+09
3048.6714,3.26E+09
2975.2378,3.21E+09
3000.843,3.16E+09
3041.1448,3.11E+09
2919.8513,3.06E+09
2919.344,3.01E+09
2893.6982,2.96E+09
2841.7925,2.91E+09
2853.4429,2.86E+09
2915.9299,2.81E+09
2900.7634,2.77E+09
2716.5063,2.72E+09
2611.2776,2.67E+09
2610.5679,2.62E+09
2619.0417,2.57E+09
2694.8872,2.52E+09
2821.6545,2.47E+09
3008.9238,2.42E+09
2950.1321,2.37E+09
2906.3701,2.32E+09
2808.0999,2.27E+09
2631.8538,2.22E+09
2557.3293,2.17E+09
2483.5635,2.12E+09
2538.1877,2.07E+09
2520.7239,2.02E+09
2511.8081,1.97E+09
2557.8984,1.93E+09
2630.0635,1.88E+09
2855.8113,1.83E+09
2927.7124,1.78E+09
2835.6675,1.73E+09
2785.9351,1.68E+09
2615.5798,1.63E+09
2510.5728,1.58E+09
2393.7161,1.53E+09
2435.2002,1.48E+09
2453.2859,1.43E+09
2379.1145,1.38E+09
2414.8794,1.33E+09
2423.3147,1.28E+09
2453.2715,1.23E+09
2507.5149,1.18E+09
2590.8782,1.13E+09
2715.1697,1.09E+09
2757.6577,1.04E+09
2824.291,9.87E+08
2835.155,9.37E+08
2685.1489,8.88E+08
2519.0964,8.38E+08
2440.1738,7.89E+08
2367.3044,7.39E+08
2354.3313,6.90E+08
2301.9036,6.41E+08
2217.9944,5.91E+08
2304.9106,5.42E+08
2373.3499,4.92E+08
2444.0496,4.43E+08
2393.1531,3.94E+08
2330.1948,3.44E+08
2371.2974,2.95E+08
2419.6489,2.45E+08
2393.3237,1.96E+08
2347.3271,1.47E+08
2365.252,97106928
2341.8218,47693696
2189.0874,1719532.4
2104.0337,51132760
2050.8835,1.01E+08
2036.465,1.50E+08
2017.0499,1.99E+08
1988.3363,2.49E+08
1982.7712,2.98E+08
2055.7036,3.48E+08
2127.7031,3.97E+08
2124.783,4.46E+08
2140.7891,4.96E+08
2113.718,5.45E+08
2186.4763,5.95E+08
2289.5107,6.44E+08
2334.6582,6.94E+08
2273.0142,7.43E+08
2168.5249,7.92E+08
2118.4099,8.42E+08
2073.6384,8.91E+08
2008.0825,9.41E+08
1961.0992,9.90E+08
2001.2559,1.04E+09
2016.5533,1.09E+09
2010.5858,1.14E+09
1997.141,1.19E+09
2078.3074,1.24E+09
2067.6279,1.29E+09
2046.7661,1.34E+09
2079.0647,1.39E+09
2054.6003,1.43E+09
2054.8035,1.48E+09
2055.9329,1.53E+09
2092.3193,1.58E+09
2005.6681,1.63E+09
1968.5947,1.68E+09
1926.309,1.73E+09
1909.4777,1.78E+09
1940.6436,1.83E+09
1870.969,1.88E+09
1783.6504,1.93E+09
1745.4524,1.98E+09
1754.7366,2.03E+09
1804.0625,2.08E+09
1820.2576,2.13E+09
1822.2034,2.18E+09
1816.4259,2.23E+09
1875.1896,2.27E+09
1886.4875,2.32E+09
1840.3497,2.37E+09
1841.8975,2.42E+09
1837.7911,2.47E+09
1877.1608,2.52E+09
1895.5282,2.57E+09
1868.8442,2.62E+09
1855.2793,2.67E+09
1796.4309,2.72E+09
1774.0525,2.77E+09
1796.6252,2.82E+09
1791.2433,2.87E+09
1777.5134,2.92E+09
1859.027,2.97E+09
1902.1897,3.02E+09
1896.6155,3.07E+09
1839.2517,3.11E+09
1758.9172,3.16E+09
1685.1736,3.21E+09
1670.8572,3.26E+09
1674.0839,3.31E+09
1623.4392,3.36E+09
1617.043,3.41E+09
1619.009,3.46E+09
1655.8054,3.51E+09
1661.9644,3.56E+09
1610.2681,3.61E+09
1570.0793,3.66E+09
1567.8577,3.71E+09
1537.1086,3.76E+09
1530.4963,3.81E+09
1561.6953,3.86E+09
1567.1985,3.91E+09
1519.9658,3.95E+09
1512.7074,4.00E+09
1540.9365,4.05E+09
1549.5967,4.10E+09
1552.8751,4.15E+09
1559.8334,4.20E+09
1567.9011,4.25E+09
1582.5885,4.30E+09
1562.6787,4.35E+09
1557.5337,4.40E+09
1496.3275,4.45E+09
1506.5056,4.50E+09
1537.9839,4.55E+09
1525.796,4.60E+09
1501.396,4.65E+09
1488.0781,4.70E+09
1470.0073,4.75E+09
1476.3025,4.79E+09
1424.4014,4.84E+09
1453.1602,4.89E+09
1458.4174,4.94E+09
1422.7197,4.99E+09
1414.6201,5.04E+09
1361.651,5.09E+09
1325.3047,5.14E+09
1304.2343,5.19E+09
1284.076,5.24E+09
1253.5504,5.29E+09
1254.4451,5.34E+09
1257.0043,5.39E+09
1319.3892,5.44E+09
1325.3434,5.49E+09
1326.4075,5.54E+09
1286.1733,5.59E+09
1278.8752,5.63E+09
1326.3479,5.68E+09
1342.3318,5.73E+09
1372.1632,5.78E+09
1367.7354,5.83E+09
1324.1852,5.88E+09
1287.7861,5.93E+09
1273.3326,5.98E+09
1273.3186,6.03E+09
1284.3026,6.08E+09
1285.73,6.13E+09
1274.6852,6.18E+09
1266.147,6.23E+09
1276.9862,6.28E+09
1238.3988,6.33E+09
1212.0002,6.38E+09
1204.0409,6.43E+09
1194.4749,6.47E+09
1216.5654,6.52E+09
1217.8071,6.57E+09
1194.6653,6.62E+09
1158.9341,6.67E+09
1169.0958,6.72E+09
1193.3806,6.77E+09
1189.6108,6.82E+09
1161.1454,6.87E+09
1138.1022,6.92E+09
1107.5183,6.97E+09
1045.8436,7.02E+09
1083.14,7.07E+09
1060.1204,7.12E+09
1027.2103,7.17E+09
1031.8571,7.22E+09
1030.6198,7.27E+09
1016.5609,7.31E+09
1032.4592,7.36E+09
1041.2219,7.41E+09
1047.5991,7.46E+09
1005.3129,7.51E+09
976.89185,7.56E+09
978.54681,7.61E+09
1020.6102,7.66E+09
1074.9608,7.71E+09
1106.1086,7.76E+09
1136.749,7.81E+09
1123.821,7.86E+09
1097.1556,7.91E+09
1089.0529,7.96E+09
1068.0072,8.01E+09
1057.1542,8.06E+09
1018.1748,8.11E+09
995.7901,8.15E+09
988.79791,8.20E+09
955.81128,8.25E+09
922.29028,8.30E+09
910.82904,8.35E+09
904.04443,8.40E+09
870.76685,8.45E+09
872.81244,8.50E+09
888.46722,8.55E+09
905.4115,8.60E+09
922.43896,8.65E+09
916.47754,8.70E+09
928.79108,8.75E+09
905.96338,8.80E+09
889.02856,8.85E+09
876.58453,8.90E+09
863.82812,8.95E+09
854.06689,8.99E+09
866.63171,9.04E+09
855.55334,9.09E+09
861.85919,9.14E+09
860.16113,9.19E+09
867.68713,9.24E+09
870.0282,9.29E+09
874.43958,9.34E+09
872.44476,9.39E+09
866.16821,9.44E+09
859.19666,9.49E+09
846.55035,9.54E+09
834.54382,9.59E+09
814.75714,9.64E+09
800.26971,9.69E+09
785.62549,9.74E+09
778.33112,9.79E+09
787.39453,9.83E+09
814.09558,9.88E+09
830.62573,9.93E+09
827.44647,9.98E+09
824.49005,1.00E+10
823.25824,1.01E+10
847.13483,1.01E+10
873.31598,1.02E+10
885.1828,1.02E+10
901.46344,1.03E+10
889.61084,1.03E+10
875.43872,1.04E+10
885.57043,1.04E+10
883.2392,1.05E+10
854.52814,1.05E+10
853.05573,1.06E+10
840.02893,1.06E+10
818.57373,1.07E+10
826.26733,1.07E+10
837.77924,1.08E+10
836.44702,1.08E+10
845.69379,1.09E+10
833.97559,1.09E+10
827.00586,1.10E+10
830.88458,1.10E+10
835.2157,1.11E+10
827.51959,1.11E+10
817.58093,1.12E+10
832.164,1.12E+10
825.06097,1.13E+10
803.1734,1.13E+10
812.44214,1.14E+10
802.00403,1.14E+10
808.0434,1.15E+10
818.06427,1.15E+10
820.86676,1.16E+10
796.24207,1.16E+10
778.48175,1.17E+10
782.61719,1.17E+10
779.07404,1.18E+10
772.0072,1.18E+10
768.04913,1.19E+10
754.92194,1.19E+10
