Rxx(Ohm),ne(cm-2)
2394.0654,8.84E+08
2331.9973,8.25E+08
2232.7178,7.66E+08
2228.8862,7.07E+08
2242.2793,6.48E+08
2358.9255,5.89E+08
2461.3936,5.30E+08
2379.8179,4.71E+08
2300.0156,4.11E+08
2317.1829,3.52E+08
2434.4763,2.93E+08
2352.697,2.34E+08
2363.5063,1.75E+08
2368.073,1.16E+08
2334.3069,57014984
2141.0376,2055598.9
2083.332,61126180
2091.2805,1.20E+08
2077.6436,1.79E+08
1963.1105,2.38E+08
1948.2239,2.97E+08
2029.1317,3.56E+08
2023.0458,4.16E+08
2085.5894,4.75E+08
2132.915,5.34E+08
2095.5527,5.93E+08
2058.707,6.52E+08
2161.6592,7.11E+08
2337.1003,7.70E+08
2449.6736,8.29E+08
2387.7205,8.88E+08
2207.6301,9.47E+08
2087.2131,1.01E+09
2129.8525,1.07E+09
2084.0198,1.12E+09
1923.6323,1.18E+09
1935.3286,1.24E+09
1956.1111,1.30E+09
2025.233,1.36E+09
2014.1588,1.42E+09
1936.0449,1.48E+09
1943.0309,1.54E+09
1992.5773,1.60E+09
1980.4226,1.66E+09
1930.7325,1.72E+09
1961.52,1.77E+09
1997.6887,1.83E+09
2015.5806,1.89E+09
1975.4117,1.95E+09
1981.2651,2.01E+09
1970.5509,2.07E+09
1894.4058,2.13E+09
1924.7195,2.19E+09
1925.8354,2.25E+09
1819.8396,2.31E+09
1770.9137,2.36E+09
1799.6788,2.42E+09
1832.01,2.48E+09
1858.9573,2.54E+09
1858.9573,2.60E+09
1811.5815,2.66E+09
1896.5739,2.72E+09
1878.9545,2.78E+09
1861.339,2.84E+09
1864.1488,2.90E+09
1904.2229,2.96E+09
1970.4829,3.01E+09
1917.5569,3.07E+09
1870.9055,3.13E+09
1866.1677,3.19E+09
1801.7026,3.25E+09
1711.0085,3.31E+09
1728.1641,3.37E+09
1729.5071,3.43E+09
1748.5607,3.49E+09
1708.2291,3.55E+09
1718.2988,3.61E+09
1725.3217,3.66E+09
1696.3107,3.72E+09
1652.7417,3.78E+09
1648.1072,3.84E+09
1635.6487,3.90E+09
1626.7134,3.96E+09
1609.4087,4.02E+09
1556.3624,4.08E+09
1524.9658,4.14E+09
1548.5664,4.20E+09
1570.7695,4.26E+09
1541.3798,4.31E+09
1517.9147,4.37E+09
1535.0945,4.43E+09
1472.3197,4.49E+09
1434.3682,4.55E+09
1452.3241,4.61E+09
1439.947,4.67E+09
1421.5029,4.73E+09
1442.2283,4.79E+09
1412.1912,4.85E+09
1398.1057,4.90E+09
1401.875,4.96E+09
1405.1921,5.02E+09
1400.2621,5.08E+09
1439.6494,5.14E+09
1440.3914,5.20E+09
1398.912,5.26E+09
1393.1365,5.32E+09
1388.521,5.38E+09
1394.6492,5.44E+09
1402.6637,5.50E+09
1392.7645,5.55E+09
1338.472,5.61E+09
1323.8882,5.67E+09
1312.7949,5.73E+09
1276.2733,5.79E+09
1328.2644,5.85E+09
1317.7484,5.91E+09
1278.5933,5.97E+09
1266.4148,6.03E+09
1199.7993,6.09E+09
1129.7666,6.15E+09
1119.4583,6.20E+09
1111.5044,6.26E+09
1112.8903,6.32E+09
1121.7305,6.38E+09
1116.019,6.44E+09
1152.3057,6.50E+09
1144.3695,6.56E+09
1134.7854,6.62E+09
1145.8777,6.68E+09
1143.4574,6.74E+09
1151.3667,6.80E+09
1192.3232,6.85E+09
1202.2079,6.91E+09
1179.3514,6.97E+09
1148.4352,7.03E+09
1096.3766,7.09E+09
1125.6019,7.15E+09
1099.7843,7.21E+09
1065.5509,7.27E+09
1048.6735,7.33E+09
1059.7524,7.39E+09
1046.4558,7.44E+09
1026.0781,7.50E+09
1039.9436,7.56E+09
1052.5338,7.62E+09
1061.9382,7.68E+09
1034.5565,7.74E+09
1023.0955,7.80E+09
1040.8171,7.86E+09
1040.5067,7.92E+09
1028.8767,7.98E+09
1018.6504,8.04E+09
1006.173,8.09E+09
1005.905,8.15E+09
1000.6403,8.21E+09
978.92273,8.27E+09
943.30597,8.33E+09
845.13763,8.39E+09
886.25378,8.45E+09
906.54352,8.51E+09
917.99823,8.57E+09
906.1394,8.63E+09
882.42053,8.69E+09
872.48682,8.74E+09
865.5144,8.80E+09
863.69177,8.86E+09
867.39502,8.92E+09
856.11963,8.98E+09
862.64185,9.04E+09
867.45618,9.10E+09
872.24457,9.16E+09
880.6922,9.22E+09
898.79327,9.28E+09
896.22498,9.34E+09
883.89075,9.39E+09
837.13654,9.45E+09
832.35132,9.51E+09
816.52563,9.57E+09
823.69629,9.63E+09
822.71436,9.69E+09
807.91565,9.75E+09
769.33557,9.81E+09
731.0473,9.87E+09
715.81873,9.93E+09
714.5105,9.98E+09
700.10309,1.00E+10
693.06274,1.01E+10
691.47388,1.02E+10
700.92749,1.02E+10
703.29468,1.03E+10
723.13177,1.03E+10
713.31543,1.04E+10
738.7179,1.05E+10
731.86053,1.05E+10
699.08759,1.06E+10
678.08826,1.06E+10
655.72211,1.07E+10
641.23584,1.08E+10
642.22473,1.08E+10
648.99847,1.09E+10
658.2464,1.09E+10
656.02625,1.10E+10
665.14691,1.10E+10
666.42346,1.11E+10
661.64459,1.12E+10
651.65131,1.12E+10
628.6593,1.13E+10
607.81384,1.13E+10
608.82489,1.14E+10
604.78131,1.15E+10
607.75378,1.15E+10
591.16937,1.16E+10
578.56329,1.16E+10
570.91418,1.17E+10
579.48328,1.18E+10
597.97864,1.18E+10
592.02655,1.19E+10
587.5885,1.19E+10
571.79639,1.20E+10
574.89758,1.21E+10
589.12006,1.21E+10
594.11963,1.22E+10
611.93762,1.22E+10
636.09644,1.23E+10
628.5957,1.23E+10
611.00513,1.24E+10
601.70563,1.25E+10
592.14911,1.25E+10
577.24951,1.26E+10
578.32611,1.26E+10
591.40552,1.27E+10
582.59821,1.28E+10
573.47772,1.28E+10
558.38837,1.29E+10
546.82678,1.29E+10
534.48853,1.30E+10
525.60522,1.31E+10
523.04944,1.31E+10
518.46704,1.32E+10
519.77325,1.32E+10
512.19202,1.33E+10
496.13248,1.34E+10
495.16788,1.34E+10
497.83032,1.35E+10
486.53656,1.35E+10
491.96246,1.36E+10
485.80182,1.36E+10
498.29819,1.37E+10
493.66507,1.38E+10
490.87738,1.38E+10
499.52109,1.39E+10
502.84985,1.39E+10
502.98056,1.40E+10
505.6676,1.41E+10
502.13269,1.41E+10
479.8046,1.42E+10
459.95273,1.42E+10
