Rxx(Ohm),ne(cm-2)
2329.6519,7.75E+08
2372.6785,7.42E+08
2451.2808,7.10E+08
2489.1538,6.78E+08
2542.0273,6.45E+08
2532.4678,6.13E+08
2448.3911,5.81E+08
2368.7095,5.48E+08
2337.3611,5.16E+08
2294.8306,4.84E+08
2243.5366,4.51E+08
2125.7898,4.19E+08
2117.689,3.87E+08
2152.2061,3.54E+08
2177.8955,3.22E+08
2201.8042,2.90E+08
2171.6245,2.57E+08
2194.28,2.25E+08
2193.8582,1.93E+08
2221.9297,1.60E+08
2170.6467,1.28E+08
2139.3291,95838112
2145.0059,63517160
2110.8435,31196212
2098.5903,1124737.6
2052.4626,33445686
2015.369,65766636
2039.3301,98087584
2015.3676,1.30E+08
1988.0323,1.63E+08
1981.4341,1.95E+08
2011.656,2.27E+08
2088.7476,2.60E+08
2113.9932,2.92E+08
2197.728,3.24E+08
2227.512,3.57E+08
2172.1335,3.89E+08
2299.1257,4.21E+08
2274.0979,4.54E+08
2219.6384,4.86E+08
2143.8718,5.18E+08
2114.6035,5.51E+08
2019.5195,5.83E+08
1968.0792,6.15E+08
1947.3622,6.48E+08
1945.098,6.80E+08
1958.5342,7.12E+08
1995.0488,7.45E+08
1980.3643,7.77E+08
1974.2427,8.09E+08
1933.8325,8.41E+08
1916.5533,8.74E+08
1948.0214,9.06E+08
1864.1309,9.38E+08
1820.4128,9.71E+08
1814.7817,1.00E+09
1786.7635,1.04E+09
1829.9637,1.07E+09
1870.1195,1.10E+09
1863.6495,1.13E+09
1842.1906,1.16E+09
1858.3086,1.20E+09
1850.4894,1.23E+09
1833.8907,1.26E+09
1804.8263,1.29E+09
1790.282,1.33E+09
1796.6899,1.36E+09
1811.8987,1.39E+09
1843.538,1.42E+09
1841.0271,1.46E+09
1819.4233,1.49E+09
1814.6323,1.52E+09
1800.9399,1.55E+09
1811.3591,1.58E+09
1806.613,1.62E+09
1806.5675,1.65E+09
1803.4509,1.68E+09
1793.1958,1.71E+09
1834.2378,1.75E+09
1804.9932,1.78E+09
1772.4199,1.81E+09
1758.3839,1.84E+09
1772.9993,1.88E+09
1809.4761,1.91E+09
1791.7139,1.94E+09
1795.8767,1.97E+09
1784.2231,2.01E+09
1735.714,2.04E+09
1694.4536,2.07E+09
1653.0918,2.10E+09
1648.5507,2.13E+09
1631.0272,2.17E+09
1615.4436,2.20E+09
1670.6184,2.23E+09
1652.2103,2.26E+09
1664.083,2.30E+09
1653.3628,2.33E+09
1635.7131,2.36E+09
1603.7322,2.39E+09
1569.5125,2.43E+09
1544.766,2.46E+09
1545.4265,2.49E+09
1547.5439,2.52E+09
1548.3347,2.55E+09
1550.1423,2.59E+09
1537.2759,2.62E+09
1560.5276,2.65E+09
1569.1941,2.68E+09
1543.5442,2.72E+09
1518.3628,2.75E+09
1516.9014,2.78E+09
1523.8479,2.81E+09
1536.7515,2.85E+09
1501.1055,2.88E+09
1488.5366,2.91E+09
1491.9669,2.94E+09
1505.9989,2.97E+09
1491.885,3.01E+09
1462.8807,3.04E+09
1467.7808,3.07E+09
1487.2169,3.10E+09
1493.9589,3.14E+09
1496.2955,3.17E+09
1497.5549,3.20E+09
1477.9727,3.23E+09
1443.0432,3.27E+09
1466.9395,3.30E+09
1461.5919,3.33E+09
1462.5737,3.36E+09
1487.9827,3.39E+09
1471.3563,3.43E+09
1475.871,3.46E+09
1473.6149,3.49E+09
1447.587,3.52E+09
1458.0989,3.56E+09
1448.6016,3.59E+09
1444.2236,3.62E+09
1442.4866,3.65E+09
1432.1636,3.69E+09
1454.7679,3.72E+09
1444.8875,3.75E+09
1424.5405,3.78E+09
1410.7417,3.81E+09
1397.7844,3.85E+09
1360.069,3.88E+09
1376.1953,3.91E+09
1391.0026,3.94E+09
1408.8496,3.98E+09
1424.5608,4.01E+09
1408.7399,4.04E+09
1400.0504,4.07E+09
1392.707,4.11E+09
1384.7673,4.14E+09
1371.5317,4.17E+09
1375.4478,4.20E+09
1373.9563,4.24E+09
1367.9309,4.27E+09
1349.8341,4.30E+09
1320.931,4.33E+09
1312.9303,4.36E+09
1311.6747,4.40E+09
1304.1976,4.43E+09
1320.2711,4.46E+09
1303.5712,4.49E+09
1281.2457,4.53E+09
1275.689,4.56E+09
1247.7037,4.59E+09
1254.7321,4.62E+09
1239.8713,4.66E+09
1238.4473,4.69E+09
1239.4233,4.72E+09
1210.2391,4.75E+09
1183.1575,4.78E+09
1167.8607,4.82E+09
1161.6393,4.85E+09
1153.7716,4.88E+09
1136.6577,4.91E+09
1141.0142,4.95E+09
1175.8523,4.98E+09
1200.8074,5.01E+09
1236.193,5.04E+09
1244.8876,5.08E+09
1226.6461,5.11E+09
1219.4916,5.14E+09
1195.9713,5.17E+09
1171.8723,5.20E+09
1154.0684,5.24E+09
1139.3499,5.27E+09
1142.9766,5.30E+09
1162.9629,5.33E+09
1163.6836,5.37E+09
1161.2386,5.40E+09
1158.7677,5.43E+09
1147.5671,5.46E+09
1122.9115,5.50E+09
1129.9192,5.53E+09
1144.8723,5.56E+09
1132.8452,5.59E+09
1124.6628,5.62E+09
1106.0681,5.66E+09
1106.7683,5.69E+09
1120.3472,5.72E+09
1125.9165,5.75E+09
1117.9451,5.79E+09
1110.0502,5.82E+09
1110.978,5.85E+09
1104.5237,5.88E+09
1095.7461,5.92E+09
1086.5952,5.95E+09
1079.9399,5.98E+09
1080.4208,6.01E+09
1092.049,6.05E+09
1101.1285,6.08E+09
1107.1085,6.11E+09
1106.5979,6.14E+09
1080.8628,6.17E+09
1063.9514,6.21E+09
1063.8198,6.24E+09
1052.5151,6.27E+09
1026.8225,6.30E+09
1040.2089,6.34E+09
1052.149,6.37E+09
1038.613,6.40E+09
1051.2393,6.43E+09
1049.76,6.47E+09
1054.7866,6.50E+09
1054.1837,6.53E+09
1049.5292,6.56E+09
1060.8434,6.59E+09
1068.6887,6.63E+09
1083.8401,6.66E+09
1105.5398,6.69E+09
1102.1899,6.72E+09
1104.593,6.76E+09
1105.9324,6.79E+09
1096.0852,6.82E+09
1065.2777,6.85E+09
1048.2035,6.89E+09
1037.3473,6.92E+09
1035.8009,6.95E+09
1046.5159,6.98E+09
1063.5676,7.01E+09
1052.5432,7.05E+09
1050.4622,7.08E+09
1061.3009,7.11E+09
1056.8861,7.14E+09
1050.6671,7.18E+09
1053.7314,7.21E+09
1057.5435,7.24E+09
1054.5863,7.27E+09
1028.6,7.31E+09
1020.3862,7.34E+09
1024.6476,7.37E+09
1018.6608,7.40E+09
1004.983,7.43E+09
1008.8384,7.47E+09
1024.3622,7.50E+09
1052.688,7.53E+09
1065.1014,7.56E+09
1057.4642,7.60E+09
1052.8323,7.63E+09
1036.1439,7.66E+09
1057.1179,7.69E+09
1043.4923,7.73E+09
1033.9491,7.76E+09
1016.2666,7.79E+09
