Rxx(Ohm),ne(cm-2)
803.13019,7.30E+12
795.72772,7.28E+12
784.38953,7.26E+12
777.43469,7.24E+12
788.40063,7.21E+12
786.64081,7.19E+12
799.75183,7.17E+12
804.20215,7.15E+12
831.92578,7.13E+12
850.22595,7.11E+12
864.74719,7.09E+12
866.7049,7.06E+12
865.60034,7.04E+12
894.73584,7.02E+12
932.38373,7.00E+12
905.63293,6.98E+12
927.15289,6.96E+12
920.5047,6.94E+12
930.13629,6.91E+12
983.74396,6.89E+12
994.26941,6.87E+12
1008.4656,6.85E+12
983.54114,6.83E+12
1001.9122,6.81E+12
1018.9228,6.79E+12
986.75146,6.76E+12
954.68274,6.74E+12
944.85779,6.72E+12
967.46472,6.70E+12
970.80347,6.68E+12
952.92676,6.66E+12
992.60303,6.64E+12
972.80035,6.61E+12
962.81958,6.59E+12
1032.9374,6.57E+12
1038.3334,6.55E+12
1049.5846,6.53E+12
1087.7355,6.51E+12
1140.5214,6.49E+12
1137.3403,6.46E+12
1155.9312,6.44E+12
1206.8458,6.42E+12
1163.5812,6.40E+12
1160.5234,6.38E+12
1171.1837,6.36E+12
1190.2163,6.34E+12
1173.6519,6.32E+12
1241.0226,6.29E+12
1273.8303,6.27E+12
1297.3527,6.25E+12
1289.3295,6.23E+12
1356.4154,6.21E+12
1374.5771,6.19E+12
1347.6669,6.17E+12
1427.1851,6.14E+12
1426.5804,6.12E+12
1420.9128,6.10E+12
1426.2429,6.08E+12
1405.9119,6.06E+12
1442.5477,6.04E+12
1472.1489,6.02E+12
1474.7582,5.99E+12
1498.0181,5.97E+12
1482.9634,5.95E+12
1533.92,5.93E+12
1548.6985,5.91E+12
1565.8839,5.89E+12
1579.3433,5.87E+12
1594.8197,5.84E+12
1685.8749,5.82E+12
1664.8876,5.80E+12
1658.1138,5.78E+12
1725.3099,5.76E+12
1787.4832,5.74E+12
1753.4188,5.72E+12
1791.6567,5.69E+12
1887.6576,5.67E+12
1905.1447,5.65E+12
1879.3344,5.63E+12
1787.3628,5.61E+12
1781.0319,5.59E+12
1900.0415,5.57E+12
2003.3892,5.54E+12
1990.7085,5.52E+12
1987.3784,5.50E+12
1969.0627,5.48E+12
2024.0571,5.46E+12
2032.965,5.44E+12
2195.6694,5.42E+12
2199.9558,5.39E+12
2066.1143,5.37E+12
1989.04,5.35E+12
1957.8352,5.33E+12
2138.9126,5.31E+12
2205.3904,5.29E+12
2275.6519,5.27E+12
2265.9055,5.24E+12
2247.1992,5.22E+12
2358.9656,5.20E+12
2513.0015,5.18E+12
2609.2927,5.16E+12
2533.4434,5.14E+12
2420.9043,5.12E+12
2525.5837,5.10E+12
2537.2532,5.07E+12
2649.6814,5.05E+12
2605.7466,5.03E+12
2404.6123,5.01E+12
2437.6714,4.99E+12
2691.8867,4.97E+12
2691.968,4.95E+12
2544.6653,4.92E+12
2603.9983,4.90E+12
2661.1992,4.88E+12
2789.6411,4.86E+12
2972.729,4.84E+12
3245.4229,4.82E+12
3411.5129,4.80E+12
3507.4961,4.77E+12
3695.437,4.75E+12
3458.4106,4.73E+12
3336.4475,4.71E+12
3454.6912,4.69E+12
3585.4243,4.67E+12
3525.1941,4.65E+12
3615.9519,4.62E+12
3906.0793,4.60E+12
3836.4678,4.58E+12
4192.1621,4.56E+12
4451.3833,4.54E+12
4187.4507,4.52E+12
4064.7749,4.50E+12
4402.5107,4.47E+12
4174.3677,4.45E+12
4168.811,4.43E+12
3958.0117,4.41E+12
3818.9719,4.39E+12
4125.1338,4.37E+12
5206.0186,4.35E+12
6529.5811,4.32E+12
6712.8765,4.30E+12
6310.207,4.28E+12
5471.731,4.26E+12
5558.1362,4.24E+12
5380.6406,4.22E+12
4881.1885,4.20E+12
5635.9858,4.17E+12
5953.1221,4.15E+12
5571.9971,4.13E+12
5744.1396,4.11E+12
6167.0151,4.09E+12
6444.0679,4.07E+12
6287.2212,4.05E+12
7036.8594,4.03E+12
8234.2314,4.00E+12
8205.6426,3.98E+12
8539.7822,3.96E+12
7906.2349,3.94E+12
8692.7422,3.92E+12
7985.8613,3.90E+12
8086.0464,3.88E+12
9860.2812,3.85E+12
9122.082,3.83E+12
8437.2559,3.81E+12
8535.8623,3.79E+12
8165.8979,3.77E+12
9584.0791,3.75E+12
11032.072,3.73E+12
11293.392,3.70E+12
9311.8896,3.68E+12
11513.586,3.66E+12
15254.417,3.64E+12
15132.016,3.62E+12
12961.294,3.60E+12
13572.01,3.58E+12
12691.268,3.55E+12
15038.707,3.53E+12
16372.437,3.51E+12
16704.133,3.49E+12
14637.279,3.47E+12
16749.232,3.45E+12
19931.037,3.43E+12
17045.137,3.40E+12
16287.411,3.38E+12
15514.417,3.36E+12
13076.671,3.34E+12
18755.131,3.32E+12
17924.75,3.30E+12
18457.994,3.28E+12
17425.92,3.25E+12
16340.624,3.23E+12
19013.193,3.21E+12
21858.504,3.19E+12
28339.152,3.17E+12
37920.547,3.15E+12
42755.98,3.13E+12
42633.602,3.10E+12
46732.348,3.08E+12
46480.637,3.06E+12
47059.637,3.04E+12
39193.047,3.02E+12
47011.824,3.00E+12
68668.828,2.98E+12
81820.469,2.95E+12
87599.367,2.93E+12
93551.641,2.91E+12
100066.04,2.89E+12
107011.94,2.87E+12
88719.656,2.85E+12
120923.25,2.83E+12
